video_id,author,comment,like,date,topic
kS16kRKYJGg,@sunotobudi8717,sangat meng inspirasi👍👍👍,0,2024-07-22T03:59:43Z,Irigasi
kS16kRKYJGg,@DIYgarden2,"Kenapa daun tomat itu cepat kering ya bang, masalah nya kenapa ya.",0,2024-07-20T15:22:22Z,Irigasi
kS16kRKYJGg,@mohamedoguiba4016,انت قد قمت بعمل رائع جدا بمزيد من التقدم,0,2024-07-19T16:43:30Z,Irigasi
kS16kRKYJGg,@harnoGunting,Mantab hasil panen tanaman tumpangsarinya,0,2024-07-18T14:34:36Z,Irigasi
kS16kRKYJGg,@ManiahW,"Sosok anak muda yang sangat bekerja keras, sukses selalu sobat",0,2024-07-15T12:54:49Z,Irigasi
kS16kRKYJGg,@Htatarpaulin,https://youtube.com/@gktarps?si=c_A7sg_2fQ9Ycoyh,0,2024-07-14T17:17:28Z,Irigasi
kS16kRKYJGg,@parnofnu3169,Pengairanya berapa kali setiap hari nya mas?kran nyala?,0,2024-07-13T11:04:22Z,Irigasi
kS16kRKYJGg,@odds8410,Jarak tiap bedeng brp,0,2024-07-13T06:52:15Z,Irigasi
kS16kRKYJGg,@syaifulkalam,Spil nama alat2 yg dipakek utuk irigasinya kak?,0,2024-07-12T22:53:30Z,Irigasi
kS16kRKYJGg,@Arif-uh4ix,Penyiramannya brpa lama kk?,0,2024-07-11T08:42:05Z,Irigasi
kS16kRKYJGg,@andimarang8587,Tanahnya bgus bgt gembur pasti subur bgt itu,0,2024-07-11T01:39:17Z,Irigasi
kS16kRKYJGg,@kusairikusuruhbae5203,Knpa gk pkek dolomit mas??🙏 🙏,0,2024-07-10T10:24:02Z,Irigasi
kS16kRKYJGg,@dedyadventure4589,Itu apa namanya bang yg buat sambung selang,0,2024-07-09T14:52:53Z,Irigasi
kS16kRKYJGg,@MohamedSayed-yb5cv,تطبيق صحيح وسليم,0,2024-07-08T20:00:42Z,Irigasi
kS16kRKYJGg,@MohamedSayed-yb5cv,برفو عليك,0,2024-07-08T20:00:22Z,Irigasi
kS16kRKYJGg,@ahmadhn6096,TANAM TOMAT DI MUSIM KEMARAU IKUT BELAJAR MAS BRO,0,2024-07-04T21:41:04Z,Irigasi
kS16kRKYJGg,@fransiscuspaiman2182,😂Semoga petani Indonesia semakin maju hasil melimpah dg cara irigasi tetes bisa menghemat air dan tenaga,0,2024-07-03T10:17:42Z,Irigasi
kS16kRKYJGg,@P0peye-m9g,"Mas,, cara menggunakan irigasi tetes bagaimana???",0,2024-07-03T03:34:11Z,Irigasi
kS16kRKYJGg,@agungprabowopurwokerto,Keren sekali,0,2024-06-29T10:35:37Z,Irigasi
kS16kRKYJGg,@AliaZeni,Idenya siiip mase,0,2024-06-29T10:30:41Z,Irigasi
kS16kRKYJGg,@berkebun-,Kren sekali kawan sangat menginspirasi ❤❤,0,2024-06-28T12:46:05Z,Irigasi
kS16kRKYJGg,@Trianggaryaningsih,Itu alat buat bikin hisapan pupukny pake apa aja om,0,2024-06-24T13:47:38Z,Irigasi
kS16kRKYJGg,@constructionwork-99,Thank you for your sharing how to do.,0,2024-06-19T14:33:14Z,Irigasi
kS16kRKYJGg,@bellasingh4369,What pump did you used?,0,2024-06-19T02:20:32Z,Irigasi
kS16kRKYJGg,@nisaisoth,Love it ❤,0,2024-06-18T04:20:14Z,Irigasi
kS16kRKYJGg,@chuddy09,How many crates of tomato did you harvest?,0,2024-06-17T20:39:08Z,Irigasi
kS16kRKYJGg,@chuddy09,How many crates of tomato fid you harvest?,0,2024-06-17T20:39:07Z,Irigasi
kS16kRKYJGg,@ReniWulandari-gj5xz,Auto subs,0,2024-06-14T07:42:27Z,Irigasi
kS16kRKYJGg,@dianpermana8170,"Bos, melubangi pipa drip nya pakai apa kok netesnya bagus",0,2024-06-13T04:56:00Z,Irigasi
kS16kRKYJGg,@panrung2453,Mari saling support,0,2024-06-13T04:43:39Z,Irigasi
kS16kRKYJGg,@aryanswami2415,Production?,0,2024-06-07T14:02:35Z,Irigasi
kS16kRKYJGg,@idor4913,Itu yg di tengah tanaman apa🙏,1,2024-06-07T13:44:18Z,Irigasi
kS16kRKYJGg,@RivanIbesh,❤❤❤❤,0,2024-06-07T05:35:07Z,Irigasi
kS16kRKYJGg,@LawrenceLaura-zp2vk,Really inspired,0,2024-06-04T11:04:01Z,Irigasi
kS16kRKYJGg,@Ozan34215,"Tamamen kimyasal bir tarım süreci izlediniz , afiyet olsun 🤤",0,2024-06-02T11:18:38Z,Irigasi
kS16kRKYJGg,@kristoforuslau8409,Tolong video berikutnya sertakan dengan penjelasan obat yg di gunakan...,0,2024-06-01T03:29:04Z,Irigasi
kS16kRKYJGg,@Sriwahyuni-is7nz,Apa pake mesen pompa itu bang,0,2024-05-31T22:30:32Z,Irigasi
kS16kRKYJGg,@abumubarak8822,Mantap.. Dimana bisa di beli selang dripx !?,0,2024-05-31T15:09:44Z,Irigasi
kS16kRKYJGg,@alimuchtar6009,D tonton dr awal mantap begitu panen lemes,1,2024-05-31T12:13:26Z,Irigasi
kS16kRKYJGg,@librapopuler,"Panduan penayangan sangat Detail, makasih ilmunya saudaraku semoga mendapat hasil yang melimpah",1,2024-05-30T05:56:48Z,Irigasi
kS16kRKYJGg,@sangjuara242,Bang nama selang warna hitam itu apa namanya,0,2024-05-29T14:19:42Z,Irigasi
kS16kRKYJGg,@pakbadrudin-s7x,Salamsejahtera dr oetani brebes👍,0,2024-05-28T11:34:22Z,Irigasi
kS16kRKYJGg,@geshoi,So much work for these small tomatoes.,0,2024-05-27T16:33:12Z,Irigasi
kS16kRKYJGg,@slametclatem923,"Trimksh Abang atas ilmunya,walau tdk bs tani sayur sy kagum dg petani kita,moga sy bsa kyk abang,Aamin smngt",0,2024-05-27T14:57:47Z,Irigasi
kS16kRKYJGg,@yusranasis7682,Ini alat yg melekat di pipa di mana di beli bos ku,0,2024-05-24T21:39:50Z,Irigasi
kS16kRKYJGg,@sahabat_Tanam03,"Semangat di jalur yg sama
Support nya kawan @sahabat_tanam03",0,2024-05-23T04:05:48Z,Irigasi
kS16kRKYJGg,@sehanalhusni8053,Nama alatnya apa bng beli dman wat cepitan selang nya,0,2024-05-20T14:08:08Z,Irigasi
kS16kRKYJGg,@TanaharaProject,"Pengambilan enggal videonya mantap mas,..sukses selalu",0,2024-05-19T17:12:57Z,Irigasi
kS16kRKYJGg,@Bramwijiyanto,Klo untuk pohon tahunan. Misal durian.  Cocok gk ya sistem tetes pak,0,2024-05-17T12:54:22Z,Irigasi
kS16kRKYJGg,@kusyadiakong2362,"Petani milenial keren, gue bangga 💪💪💪💪💪💪",0,2024-05-16T15:07:24Z,Irigasi
kS16kRKYJGg,@Rezkygintingg,"Bang,dibuat semua nama2 bahan untuk irigasi airnya?🤚🙏",0,2024-05-15T09:39:20Z,Irigasi
kS16kRKYJGg,@Tukangmancingjember,Nama pompa Airnya Apa Itu kamg Namanya ?,0,2024-05-14T12:32:27Z,Irigasi
kS16kRKYJGg,@RoisFarm,Mantappp👍,0,2024-05-12T19:23:47Z,Irigasi
kS16kRKYJGg,@olokkejo4947,Makasih bang tutorialnya. Sangat menginspirasi dan memotivasi. Semoga bermanfaat.👍💪,0,2024-05-12T16:06:23Z,Irigasi
kS16kRKYJGg,@RipaiPai-r7e,"Bang itu pakai pompa atau tidak..? 
Coba sepil rangkaiannya bang.. 🙏🙏",0,2024-05-06T18:35:15Z,Irigasi
kS16kRKYJGg,@Kailash-kunwar.5,Smart farming good luck brother,0,2024-05-04T15:07:21Z,Irigasi
kS16kRKYJGg,@muhammadsholeh2914,Nama kranya apa bang itu,0,2024-05-04T14:27:31Z,Irigasi
kS16kRKYJGg,@unclesampisang,Terbaik. Sebuah perkongsian yang mantap. Menarik dan sangat bermanfaat. All the best.Keep it up,1,2024-04-30T12:55:26Z,Irigasi
kS16kRKYJGg,@sultanhussain5155,These are blessings of the creator Allah on human. All praises and worships are to Allah.,0,2024-04-30T10:48:32Z,Irigasi
kS16kRKYJGg,@AkhitashTippana,Hats off to Videographer,0,2024-04-24T03:25:09Z,Irigasi
kS16kRKYJGg,@itudiachanel7673,"Mantap bang,bisa di bantu pakai pupuk apa bang,saya juga nanam tomat bang",0,2024-04-20T12:33:29Z,Irigasi
kS16kRKYJGg,@rochmadrochmad3563,Lebih menguntungkan mana pak tanam tomat dengan cabe,0,2024-04-12T07:47:28Z,Irigasi
kS16kRKYJGg,@agusfirmansyah35,"Musim panas itu musim terbaik buat bertani hama kurang, jamur dan penyakit lain kurang, jalanannya dk becek, tanahnya awet gembur, anginnya sepoi2, asalkan ada sumber air pasti sukses",1,2024-04-08T16:26:04Z,Irigasi
kS16kRKYJGg,@afiqazahratussyakira2136,Untuk selang irigasi tetes bisa bertahan berapa musim ya?,0,2024-04-07T04:51:31Z,Irigasi
kS16kRKYJGg,@baghdadmolou6022,Allahoma barek,0,2024-04-05T17:50:22Z,Irigasi
kS16kRKYJGg,@erlinmiauw6433,bang nama alatnya yang nancap pada paralon 1/2 dim itu namanya apa bang,0,2024-04-05T08:11:28Z,Irigasi
kS16kRKYJGg,@syahbarsarro6767,Alat2 irigasi nya belli di mana,0,2024-04-03T11:12:39Z,Irigasi
kS16kRKYJGg,@syahbarsarro6767,Sya subcribe bang❤❤ belli kran stop nya di mana bang ada link nya😊,0,2024-04-03T11:08:31Z,Irigasi
kS16kRKYJGg,@JudymaeGuillermo,Hello what is the name of that black where you will be used for dripping water?,0,2024-04-01T12:41:07Z,Irigasi
kS16kRKYJGg,@musamusashi,Nice works but way too much chemicals: find natural alternatives before you totally deplete and ruin your soil.,0,2024-04-01T08:34:23Z,Irigasi
kS16kRKYJGg,@Gulshan_satnami,thanka brother love from india  bro plese make one vedio for chili,1,2024-03-31T05:41:54Z,Irigasi
kS16kRKYJGg,@Saf024,Selang Seperti itu beli dimana pak?,0,2024-03-31T01:40:16Z,Irigasi
kS16kRKYJGg,@Susu2018,Ôi cây cà chua cho ra trái đã quá,0,2024-03-29T14:53:26Z,Irigasi
kS16kRKYJGg,@dworowatichannel9494,Mantab kawan...,0,2024-03-28T15:37:41Z,Irigasi
kS16kRKYJGg,@BirnisMubarak-l5b,Tutorial instalasi pipa penyedotan pupuk cair dan airnya dong om,0,2024-03-26T17:25:15Z,Irigasi
kS16kRKYJGg,@kedhar4854,Super,0,2024-03-26T16:48:14Z,Irigasi
kS16kRKYJGg,@ongkuponhsb4762,Itu pupuknya kenapa bisa selangnya ngisap sendiri,1,2024-03-25T11:25:32Z,Irigasi
kS16kRKYJGg,@agustiawan4488,Buat ngalirkan airnya pake diesel apa gimana mas?,1,2024-03-24T21:30:51Z,Irigasi
kS16kRKYJGg,@ebenchannel6909,"Keren bang,, semangat bertaninya bang,,, 👍",1,2024-03-24T14:52:27Z,Irigasi
kS16kRKYJGg,@endygele8296,Bang buatin video rincian peralatan buat irigasi tetes bang,1,2024-03-24T13:34:59Z,Irigasi
kS16kRKYJGg,@AnisulFuat,itu tomatnya daunya kena jamur kresek,0,2024-03-24T11:45:38Z,Irigasi
kS16kRKYJGg,@mazrda_store,"Masyaalloh, sebenarnya potensi keberhasilan petani muda zaman now lebih besar karena dibekali ilmu dari pengalaman orang tua dan dibekali ilmu pengetahuan zaman now yang semakin Wow..",37,2024-03-23T21:12:04Z,Irigasi
kS16kRKYJGg,@fafacalya-vo3zs,joss,0,2024-03-22T01:33:45Z,Irigasi
kS16kRKYJGg,@augustoatti1704,"Makasih Mas sudah share tutorial yg baik. Tanpa bicara banyak tapi mudah bagi yg amatiran kayak saya.
Sukses selalu ya",0,2024-03-21T07:04:33Z,Irigasi
kS16kRKYJGg,@Vangardenvx,❤❤❤,0,2024-03-19T10:29:36Z,Irigasi
kS16kRKYJGg,@gauravbhai7798,Distance between two lines?,0,2024-03-19T07:12:03Z,Irigasi
kS16kRKYJGg,@awietkusumoradityo,itu pipa pvc ukuran berapa ya mas?,0,2024-03-19T05:51:57Z,Irigasi
kS16kRKYJGg,@Craigmabheka,Can someone help me by telling what is that tube which he placed in the bucket,0,2024-03-17T19:41:52Z,Irigasi
kS16kRKYJGg,@AbrorUrolov-o4t,❤,0,2024-03-16T09:53:29Z,Irigasi
kS16kRKYJGg,@AbrorUrolov-o4t,Мен узбекистондан Ман ажойиб койл,0,2024-03-16T09:52:12Z,Irigasi
kS16kRKYJGg,@KavrakHeengDorivorusimlik,Alloh barakasini bersin,0,2024-03-10T03:59:24Z,Irigasi
kS16kRKYJGg,@akimmaiga8288,Félicitations mon frère ❤❤❤,0,2024-03-08T18:44:44Z,Irigasi
kS16kRKYJGg,@Mr.DreamBoy685,😮😮😮😮😮😮😮nice vidio i watched,0,2024-03-07T08:54:33Z,Irigasi
kS16kRKYJGg,@climeriosouza9626,é maravilhoso graças a deus a chuva meu amigo,0,2024-03-05T09:23:52Z,Irigasi
kS16kRKYJGg,@muhammadrijal5387,"Bng ada video khusus nya gak buat selang irigasi itu gimana caranya, masih belum paham?? Terima kasih 🙏",0,2024-03-03T09:29:06Z,Irigasi
kS16kRKYJGg,@titoperez650,Bonito trabajo felicidades,0,2024-03-02T18:43:20Z,Irigasi
kS16kRKYJGg,@marabangkit4524,"Maaf klo blh sya tau,yg di siram sebelum di tanam benih ,itu apa y pak",0,2024-02-27T03:30:04Z,Irigasi
kS16kRKYJGg,@NaeemAsif100Punjabilog,Veri good farming Tamatar vegetables,0,2024-02-25T16:39:02Z,Irigasi
kS16kRKYJGg,@agusjodi5573,Nama selang irigasi nya apa bang,0,2024-02-24T05:01:10Z,Irigasi
kS16kRKYJGg,@AbolfazlGalave,این همه کود شیمیایی برای انسان خطر ناک نیست😮,0,2024-02-19T16:55:17Z,Irigasi
kS16kRKYJGg,@vlog_dfls,apakah sistem irigasi seperti ini bisa di terapkan di lahan yang agak miring/ tidak datar?,0,2024-02-16T15:55:49Z,Irigasi
kS16kRKYJGg,@kpalzone2733,Kit link share please,0,2024-02-14T16:06:07Z,Irigasi
kS16kRKYJGg,@desamanfaat2829,"Kalau pvc baginya 2 inc dan selang drip panjang 100 meter dengan jarak drip 20 cm, bisa berapa selang drip bisa dipasang pada selang bagi?",0,2024-02-13T13:36:45Z,Irigasi
kS16kRKYJGg,@PoPo-ls9yf,Co♠️♠️ng♣️♣️rat♠️♠️♣️♣️⚫️⚫️🎧🏧🦅🦅🌅🦉🦉🌠🐧🐧🌅🐺🐺♠️♦️♣️ulations .......,0,2024-02-10T09:32:41Z,Irigasi
kS16kRKYJGg,@torikomona4173,Ini pakai mesin listrik dak ya,0,2024-02-07T15:31:59Z,Irigasi
kS16kRKYJGg,@GustiGusti-ch2fu,namanya apa itu yg dimasukkan pipa ada kranya dan ukuran pipa drip berapa diameter nya,0,2024-02-06T05:01:00Z,Irigasi
kS16kRKYJGg,@Ahmadtodho6319,Semangat bertani,0,2024-01-30T16:27:31Z,Irigasi
kS16kRKYJGg,@srinivasabj5151,"Worst maintenance... 
Not good enough",0,2024-01-30T05:22:29Z,Irigasi
kS16kRKYJGg,@adeputra24,dimana beli selang plastik seperti itu dan alat pengunci selangnya ?,0,2024-01-30T04:12:15Z,Irigasi
kS16kRKYJGg,@adeputra24,dimana beli selang plastik seperti itu dan alat pengunci selangnya ?,0,2024-01-30T04:12:06Z,Irigasi
kS16kRKYJGg,@DieudungDungHeoHuong,Hay quá ❤❤,0,2024-01-29T05:02:23Z,Irigasi
kS16kRKYJGg,@joansVlog7281,Wow,0,2024-01-27T08:07:19Z,Irigasi
kS16kRKYJGg,@KhalisaBen-l6i,❤مشاء الله,0,2024-01-23T14:56:41Z,Irigasi
kS16kRKYJGg,@Alice-hengnicepacking,"This video is good. If you can, show a video of your entire water pipe line system",0,2024-01-23T00:53:57Z,Irigasi
kS16kRKYJGg,@nenefred,good job bro,0,2024-01-21T02:04:04Z,Irigasi
kS16kRKYJGg,@chiththawega9830,Very satisfying ❤,0,2024-01-20T06:45:19Z,Irigasi
kS16kRKYJGg,@satrioakbar1999,Mas kalau jarak antara 1 tanaman dengan lainnya itu brp cm ya,0,2024-01-17T12:37:33Z,Irigasi
kS16kRKYJGg,@ayselatli465,Teşekkür ederim ☺️🙂😇🖐️🌹💚,1,2024-01-16T11:10:26Z,Irigasi
kS16kRKYJGg,@Donat086,Kalo pake mesin pompa bensin bisa gk mas..kan ada tuh yg 1 inc,0,2024-01-15T14:56:17Z,Irigasi
kS16kRKYJGg,@issaokpe399,"this video is good. If you can, show a video of your entire water pipe line system. and also the possbillity of importing the material from you. i am in congo brazzaville.",0,2024-01-11T14:12:27Z,Irigasi
kS16kRKYJGg,@JoannejamesDorimon,what the name hose uses..?,0,2024-01-07T02:27:20Z,Irigasi
kS16kRKYJGg,@elajnepws,Maju terus prabowo-gibran,0,2024-01-05T14:57:28Z,Irigasi
kS16kRKYJGg,@BillahMaulana-m1k,Nama selangnya apa ya kak kalau beli di toko??,1,2024-01-02T11:12:27Z,Irigasi
kS16kRKYJGg,@ahmadari8522,Super keren videonya,0,2023-12-27T11:07:18Z,Irigasi
kS16kRKYJGg,@dewaangga9922,Teknologi Israel...,0,2023-12-27T09:03:14Z,Irigasi
kS16kRKYJGg,@Bharathi275,Super  bro technology  and labour  vachu sajighana agriculture  development  yaghu,0,2023-12-27T05:35:24Z,Irigasi
kS16kRKYJGg,@porskyvic,"Great video, pardon me, but can I ask something?
Alatnya pesan dimana mas?",0,2023-12-26T21:55:39Z,Irigasi
kS16kRKYJGg,@ManojSingh-s8f6j,Abenah video lelte esu rasika ge thor jana,0,2023-12-26T03:32:46Z,Irigasi
kS16kRKYJGg,@cheikhfaye655,Je vous jem ❤❤❤❤,0,2023-12-25T19:58:35Z,Irigasi
kS16kRKYJGg,@OctoLabes,Bang...pipa induk itu ukuran berapa? Sy sngt tertarik dgn cara ini...mhn infonya.,0,2023-12-24T04:08:51Z,Irigasi
kS16kRKYJGg,@themhuong-zv1hc,"Good morning, wish you a pleasant morning",0,2023-12-17T03:13:12Z,Irigasi
kS16kRKYJGg,@gusnzi,Más fácil que decir es hacer. Que maravilla. Muchas gracias,1,2023-12-14T01:17:51Z,Irigasi
kS16kRKYJGg,@MuraroPlantasReceitasJeferson,Gostei do vídeo 👏👏👏😀😀👍👍☝️☝️,0,2023-12-12T19:44:28Z,Irigasi
kS16kRKYJGg,@Nagarajs-wf5on,Good job,0,2023-12-11T12:52:07Z,Irigasi
kS16kRKYJGg,@Balerombeng-gq6ly,Senang lihat buah tomat....,0,2023-12-07T23:35:58Z,Irigasi
kS16kRKYJGg,@kumarsan301,Super bro thanyou,0,2023-12-07T15:49:03Z,Irigasi
kS16kRKYJGg,@Pengobatanmbahadi,Tanam tomat di musim kemarau mantaap,0,2023-12-03T16:02:49Z,Irigasi
kS16kRKYJGg,@walcotttheo7627,Merek pipa irigasi tetesnya apa,0,2023-12-03T05:12:52Z,Irigasi
kS16kRKYJGg,@কৃষিএখামার,❤❤ I Live may Bangladesh ❤❤,0,2023-12-03T04:29:02Z,Irigasi
kS16kRKYJGg,@muinguyen9342,Xin chào bạn cho tôi biết cái ống trông quộn đó là ống bằng vật liệu gì đó bạn,0,2023-11-30T03:33:10Z,Irigasi
kS16kRKYJGg,@احمدالاحمد-ث7ص2ك,طيب بلا موسيقى مو احسن,0,2023-11-29T16:50:27Z,Irigasi
kS16kRKYJGg,@Saggy-bq6vo,😮😮,0,2023-11-28T13:45:23Z,Irigasi
kS16kRKYJGg,@farmerperiyakkaran8182,❤❤❤❤❤❤,0,2023-11-26T07:09:12Z,Irigasi
kS16kRKYJGg,@MenuTanaman,Mantap tekhninya dimusim kemarau,0,2023-11-25T16:37:31Z,Irigasi
kS16kRKYJGg,@ubongumoren8268,Good job,0,2023-11-25T09:04:33Z,Irigasi
kS16kRKYJGg,@Andolan.Bangla.Mati.challenge,amake support karun 😢😢😢😢,2,2023-11-22T13:13:06Z,Irigasi
kS16kRKYJGg,@diandigta5319,https://youtu.be/e4N95248i5I?si=xn4eVwyPvDOGbLVg,0,2023-11-22T12:55:31Z,Irigasi
kS16kRKYJGg,@achmadhasanudin1461,Ukuran selang dripnya brp mas,0,2023-11-21T11:14:07Z,Irigasi
kS16kRKYJGg,@EdutainmentTV1,Keren..sukses terus petani muda dan kreatif,1,2023-11-19T04:38:28Z,Irigasi
kS16kRKYJGg,@mendadak_tani,Maju terus petani milenial kebanggaan tanah air,4,2023-11-18T21:17:04Z,Irigasi
kS16kRKYJGg,@bwind8356,"Keren boy, menunggu sllu video selanjutnya!",0,2023-11-18T09:56:08Z,Irigasi
kS16kRKYJGg,@Taslima-y2u,V.good,0,2023-11-17T11:28:55Z,Irigasi
kS16kRKYJGg,@peacevirus-b4m,Thank you for the knowledge,0,2023-11-15T07:19:36Z,Irigasi
kS16kRKYJGg,@herkulanuskonedi7977,https://youtu.be/YVXZHFpU4fs?si=w3-oZe2nd4VAnMI8,0,2023-11-06T13:20:54Z,Irigasi
kS16kRKYJGg,@reogponorogo1697,Cara injeksi pupuk ke saluran selang dripnya gmn caranya itu bang...,0,2023-11-03T16:21:49Z,Irigasi
kS16kRKYJGg,@LouieTumlod-yy2fq,"What the name of insecticide,",0,2023-10-31T23:40:59Z,Irigasi
kS16kRKYJGg,@Amazingplantyoutube,Mantap mas 👍🫰,2,2023-10-31T10:30:16Z,Irigasi
kS16kRKYJGg,@mdgolamrobbanidriver8976,"❤
Veery Good.",0,2023-10-30T21:49:11Z,Irigasi
kS16kRKYJGg,@embunpagiofficial.,"Assalamu'alaikum bang, mau request tanam daun bawang dari biji sampai panen boleh kali ya. Semoga di baca.. Terimakasih🙏😊",1,2023-10-30T03:37:03Z,Irigasi
kS16kRKYJGg,@VishalPatel-sm5bk,❤❤❤❤😊😊😊😊,0,2023-10-29T18:04:01Z,Irigasi
kS16kRKYJGg,@EarthOfAbundance,"what do you spray agains blight (9:40)? nice work, but next time please cover with plastic film against rain for first 1.5 months and you will see the difference.",1,2023-10-22T15:20:20Z,Irigasi
kS16kRKYJGg,@KAchannel505,Sukses selalu maz,0,2023-10-22T13:28:39Z,Irigasi
kS16kRKYJGg,@klinikartomoromotor801,Lampung hdr,0,2023-10-22T10:59:37Z,Irigasi
kS16kRKYJGg,@HafidMashudi-m8s,ayo kita semangat daripada melamun lebih baik cari uang,0,2023-10-22T05:23:20Z,Irigasi
kS16kRKYJGg,@DanielBlancart,"Bonito vídeo pero no tiene mucho sentido el elevar caballones y usar riego por goteo, lo normal sería plantar en plano o usar riego por inundación si usas caballones (lo comento como agricultor profesional) saludos",0,2023-10-21T16:15:10Z,Irigasi
kS16kRKYJGg,@yogisunandar3125,Bang itu selang itam namanya apa,1,2023-10-20T11:57:39Z,Irigasi
kS16kRKYJGg,@muslimzaironi6688,Cara mengalirkàn air pupuk di dorong pakai pompa apa gimana kak,1,2023-10-20T00:18:39Z,Irigasi
kS16kRKYJGg,@santakumarmahato4930,स,1,2023-10-19T21:31:26Z,Irigasi
kS16kRKYJGg,@adelekekayode6864,What is the length of your drip line,1,2023-10-19T20:35:37Z,Irigasi
kS16kRKYJGg,@2quick4u84,Hi where do you get the material for drip irrigation? thanks,1,2023-10-19T13:40:19Z,Irigasi
kS16kRKYJGg,@SoyelRanaYT,"This video is good. If you can, show a video of your entire water pipe line system",6,2023-10-19T04:58:01Z,Irigasi
kS16kRKYJGg,@kuname6346,Wah.. keren ini pengambilan scenenya.. kelas profesional bukan kelas petani.. haha mantap..,10,2023-10-18T13:39:11Z,Irigasi
kS16kRKYJGg,@mustafijurrahaman2961,MasaALLAH.,1,2023-10-18T05:11:02Z,Irigasi
kS16kRKYJGg,@yakubmerpatiputih,Tanam tomat fi musim kemarau top banget bang 👍,3,2023-10-18T01:31:26Z,Irigasi
kS16kRKYJGg,@BadarTVInternational,Terima kasih berbagi ilmu dan pengalaman berkebun,6,2023-10-17T04:48:59Z,Irigasi
kS16kRKYJGg,@JakaJaya-jc8lg,Apa sebanding biaya dengan hasilnya???,1,2023-10-16T22:13:02Z,Irigasi
kS16kRKYJGg,@Elfaune-r2h,What hose is that?,1,2023-10-15T12:28:27Z,Irigasi
kS16kRKYJGg,@egymenez4809,❤,1,2023-10-15T10:24:27Z,Irigasi
kS16kRKYJGg,@fatmawati7139,Nasya allah..anak muda yg rajin ulet..sabar dan pandai..sukses selalu untukmu..aamiin,10,2023-10-15T08:04:28Z,Irigasi
kS16kRKYJGg,@glondorpurnomo7746,pingin belajar  mas sama sampean langsung praktek..,1,2023-10-14T00:50:09Z,Irigasi
kS16kRKYJGg,@KKR_15-99i,मेरे गांव में भी नही है ।,1,2023-10-11T05:33:53Z,Irigasi
kS16kRKYJGg,@Trubusan,Kalau bedengan panjang memang mantap pak beda lagi kalau bedengan pendek pendek terlalu banyak instalasi,1,2023-10-10T11:39:20Z,Irigasi
kS16kRKYJGg,@inoicikopeng9993,Modalnya nga main main ini mantap bro,1,2023-10-08T23:58:36Z,Irigasi
kS16kRKYJGg,@briardairyfarm,Whats the benefit of ash??,1,2023-10-08T23:57:42Z,Irigasi
kS16kRKYJGg,@SenterPot-Sayuranhidroponik-01,memang idenya berlian joss pokonya,1,2023-10-08T06:04:33Z,Irigasi
kS16kRKYJGg,@fauzianorayfi2968,Mas minta nama2 bahannya kalo boleh terima kasih,1,2023-10-08T04:23:40Z,Irigasi
kS16kRKYJGg,@petanisarjana3060,Sumber air pakai tandon sistem gravitasi atau pakai pompa bang?,1,2023-10-08T03:17:10Z,Irigasi
kS16kRKYJGg,@RobbyRafasya,Kobisa super,1,2023-10-07T12:15:03Z,Irigasi
kS16kRKYJGg,@612simoko6,Link belanja pake selang drip dan krang dmn bang ❤,1,2023-10-07T08:06:08Z,Irigasi
kS16kRKYJGg,@vegetasayajin967,ئەگەر ئاو زۆربێت وبەشێوە بەربڵاوە کۆنەکەی ئاودێری بکرێت بۆ ژینگە زۆر باشترە لەبەر ئەوەی کرداری بەهەڵم بوون ژینگەکە شێدار دەکات ولە ووشک بوونەوە ڕزگاری دەکات ێب بەڵام ئەگەر ئاو کەم بێت ڕێگەی دڵۆپاندن  لەهەموو ڕێگەکان باشترە وەکو ئەوەی کەبینیمان ئەگەریش ئەو سۆندانەی کە بەکاردێت بۆ ئاودێری یەکسەر بخرێتە ژێر زەویەکەو ڕەگی ڕووەکەکە سێدارە تەڕ بکات ڕێژەی بەهەڵم بوون کەمتر ئەبێتەوە ڕێگەکان شێدار تردەبن و ئاوی زیاتریان پێ دەگات  وبەرهەمی ڕووەکەکەشجۆرەکەی باشتر دەبێت و زیاتر بەرگە دەگرێت و زۆرتریش ببێت  بەبەراورد ڕێگە ئاودانی ڕووکەشی. زەویەکە .,1,2023-10-06T09:16:32Z,Irigasi
kS16kRKYJGg,@McElyonDeJesus,Thank you for such useful videos of yours.,7,2023-10-05T23:22:23Z,Irigasi
kS16kRKYJGg,@SahidFatoni,"Untuk irigasi begitu menghabiskan total berapa mas,tolong di balas ya,terima kasih",1,2023-10-05T10:28:06Z,Irigasi
kS16kRKYJGg,@userdddd123,nice,0,2023-10-05T05:51:50Z,Irigasi
kS16kRKYJGg,@namenid,kak coba di buatkan tutorial buat irigasi tetes seperti itu.,1,2023-10-04T17:46:49Z,Irigasi
kS16kRKYJGg,@edellweisgaming8924,Media semai nya apa bang,1,2023-10-04T12:02:10Z,Irigasi
kS16kRKYJGg,@EMEL625,Beautiful job! You motivated me to keep growing my vegetables.👍,6,2023-10-04T10:52:45Z,Irigasi
kS16kRKYJGg,@tanamananggrek,Syukur alhamdulillah❤❤❤❤❤salam sukses kk,2,2023-10-04T03:30:57Z,Irigasi
kS16kRKYJGg,@RoniAja-ke8lk,Pakai Pompa air yang berapa watt dan bisa mengaliri total  berapa  meter selang tetesnya (yg lubang dr pabrik ini) semoga di respon makaih,1,2023-10-04T01:56:22Z,Irigasi
