video_id,author,comment,like_count,date,topic,year
5Fv2tGv9_Vo,@moh.shohibulislam6147,urip ora usah ngoyo nonton dari awal sampe akhir isinya ilmu semua terimakasih mas dan mbak atas ilmu dan inspirasinya,0,2025-09-12T11:34:26Z,budidaya organik,2025
5Fv2tGv9_Vo,@vienrock1874,masyaallah pasutri yang cerdas bikin kagum,0,2025-09-12T11:27:14Z,budidaya organik,2025
5Fv2tGv9_Vo,@cupritchanel5139,terimakasih sharingnya ilmunya bermanfaat menambah wawasan,0,2025-09-12T11:08:12Z,budidaya organik,2025
5Fv2tGv9_Vo,@WidiaErviana-b1k,mantab,0,2025-09-12T10:57:03Z,budidaya organik,2025
5Fv2tGv9_Vo,@elvinaindradiva2140,keren masyaallah,0,2025-09-12T10:38:46Z,budidaya organik,2025
5Fv2tGv9_Vo,@salmarusmana8035,seneng bgt denger org cerdas bgini berbicara bnyk bgt ilmu yg di dapat,0,2025-09-12T10:38:02Z,budidaya organik,2025
5Fv2tGv9_Vo,@GalihPrayogo-x1l,ngeri sarjana semua pinter pula,0,2025-09-12T10:19:39Z,budidaya organik,2025
5Fv2tGv9_Vo,@Narayanamasfaputri,kak kasih sosmed mereka dong plis,0,2025-09-12T10:14:47Z,budidaya organik,2025
5Fv2tGv9_Vo,@Narayanamasfaputri,bener bener pantes jdi panutan pasutri gen z sih aku sendiri gen z dan ngerasa mereka tuh hebat bgt dan mereka ga bergantung pemerintah gtu loh cocok bgt kan buat gaya hidup masa kini mantapp,0,2025-09-12T10:13:52Z,budidaya organik,2025
5Fv2tGv9_Vo,@mas_adiwibowo,saya pgn bgtu tp tanahnya luas bgt saya gk punya,0,2025-09-12T10:09:30Z,budidaya organik,2025
5Fv2tGv9_Vo,@dytonnsnzn,cara ngomong nya aja rapi,0,2025-09-12T10:06:19Z,budidaya organik,2025
5Fv2tGv9_Vo,@Hamimah007,keren banget,0,2025-09-12T09:50:10Z,budidaya organik,2025
5Fv2tGv9_Vo,@Hujan_123,ini contoh anak muda yg bukan cuma cerdas tapi bisa menyelesaikan masalah pemerintah mengenai sampah dan pupuk semoga pemerintah bisa mencontoh dan menerapkan pada masyarakat agar tidak ada lagi masalah sampah dan pupuk import yg mahal bagi petani,12,2025-09-12T09:42:00Z,budidaya organik,2025
5Fv2tGv9_Vo,@evikomiladinda,kepengen,0,2025-09-12T09:11:51Z,budidaya organik,2025
5Fv2tGv9_Vo,@LIAROFFICIALVLOG,idaman punya kebun produktif kek gini,0,2025-09-12T09:06:44Z,budidaya organik,2025
5Fv2tGv9_Vo,@estienanggraini9261,masyaallah inspirasi bgt,0,2025-09-12T08:57:57Z,budidaya organik,2025
5Fv2tGv9_Vo,@Srilestari-tk6jg,masyaa allah tabarakallah,0,2025-09-12T08:56:09Z,budidaya organik,2025
5Fv2tGv9_Vo,@zhaniarrossalia6214,keren banget pemikirannya bapak dan ibu ini,0,2025-09-12T08:48:41Z,budidaya organik,2025
5Fv2tGv9_Vo,@Flowergrow21,hats off to these couple suami istri cerdas berpengetahuan tinggi have great of literacy good public speaking hard worker gila sih ini pasangan yang layak dijadikan role model no wonder ibu ini cerdas as fas as i know lulusan ugm memang cerdas,61,2025-09-12T08:33:17Z,budidaya organik,2025
5Fv2tGv9_Vo,@Lukman-p4p,ya lbh layak dari menteri pertanian,0,2025-09-12T06:50:22Z,budidaya organik,2025
5Fv2tGv9_Vo,@KhansaSkh,masyaalloh ini pasnya daerah klaten sblh mana ya,0,2025-09-12T06:49:15Z,budidaya organik,2025
5Fv2tGv9_Vo,@herlinaekalestari9559,nah ini maksud rencana masa tuaku dan suami jadi pasutri yang berswasembada agar kelak tidak terlalu membebani anak semoga saya dan suami bisa menua bersama agar keinginan seperti ini bisa terlaksana aamiin,0,2025-09-12T06:25:15Z,budidaya organik,2025
5Fv2tGv9_Vo,@rullyryan3064,sangar iki,1,2025-09-12T06:16:23Z,budidaya organik,2025
5Fv2tGv9_Vo,@NoppiechAhmad,mantapp sehat selalu semua,0,2025-09-12T06:08:45Z,budidaya organik,2025
5Fv2tGv9_Vo,@dinarazien1678,keren banget,0,2025-09-12T06:01:02Z,budidaya organik,2025
5Fv2tGv9_Vo,@nhinisaywd4213,keren pasangan ini antara iq eq dan sq nya semua diterapkan berjalan selaras dan seimbang antara ilmu pengetahuan empati terhadap alam dan kemudian diserahkan dan dikembalikan kepada sang pencipta masyaallah layak dijadikan panutan sehat sehat terus orang baik,79,2025-09-12T05:47:34Z,budidaya organik,2025
5Fv2tGv9_Vo,@irvanprasetya5792,gila dri tutur bahasanya itu udah jelas bukan orang biasa hehehe bukan kaleng orang pintar n cerdas ini,93,2025-09-12T05:33:27Z,budidaya organik,2025
5Fv2tGv9_Vo,@fauziaharizal5554,saya bercita cita menjadi spt petani yang berencana spt mereka,0,2025-09-12T05:26:43Z,budidaya organik,2025
5Fv2tGv9_Vo,@AliAli-l9o1d,para dewan nangis lihat pasutri ini,0,2025-09-12T05:03:37Z,budidaya organik,2025
5Fv2tGv9_Vo,@julie.c23,keren banget masha allah sangat menginspirasi,0,2025-09-12T05:03:35Z,budidaya organik,2025
5Fv2tGv9_Vo,@bryantzhan7108,cara bapaknya berbicara sangat cerdas dan terstruktur,0,2025-09-12T05:02:02Z,budidaya organik,2025
5Fv2tGv9_Vo,@FR4NZ.,orang cerdas seperti ini yang seharusnya jadi menteri atau pejabat berisi otaknya,0,2025-09-12T04:47:43Z,budidaya organik,2025
5Fv2tGv9_Vo,@MaswiyatulHusnaini,kereeeennnn,0,2025-09-12T04:43:14Z,budidaya organik,2025
5Fv2tGv9_Vo,@TETHNURUU.L,masya allah mbak mas sampe ga bisa berkata kata untuk menggambarkan rasa kagum ku pada kalian,0,2025-09-12T04:36:04Z,budidaya organik,2025
5Fv2tGv9_Vo,@joizadhitya,harusnya skala desa bisa meniru konsep swasembada seperti ini supaya bisa mandiri dan berkembang,0,2025-09-12T04:28:10Z,budidaya organik,2025
5Fv2tGv9_Vo,@naylaril1439,ini termasuk salah satu syurga kecil didunia,1,2025-09-12T04:16:33Z,budidaya organik,2025
5Fv2tGv9_Vo,@naylaril1439,beh beh beh yo iki manusia tenanan tangan kaki otak lisannya semua bermanfaat dan yg paling special dari beliau berdua adlh selalu menuhankan allah dlm segala aktifitasnya,2,2025-09-12T04:14:47Z,budidaya organik,2025
5Fv2tGv9_Vo,@Gaann7497,ya allah aku ingin berumah tangga seperti ini memiliki istri yang se frekuensi dan mengerjakan proyek proyek bersama,14,2025-09-12T03:56:45Z,budidaya organik,2025
5Fv2tGv9_Vo,@playerone2166,hidup tanpa uang,0,2025-09-12T03:53:07Z,budidaya organik,2025
5Fv2tGv9_Vo,@nararyasanggramawijaya4217,ada g ya kepala desa yg menerapkan ini minimal per rt gtu,0,2025-09-12T03:15:31Z,budidaya organik,2025
5Fv2tGv9_Vo,@hemasalvifebrisiamaharani5843,masya allah luar biasa menginspirasi terimakasih,0,2025-09-12T03:12:25Z,budidaya organik,2025
5Fv2tGv9_Vo,@hilwaazkia8804,semua yang di ucapkan daging semua penuh ilmu baru kali ini betah banget lihat video seperti ini bahasa nya pun sangat mudah di mengerti terimakasih atas ilmu nya mas mbak,0,2025-09-12T02:58:54Z,budidaya organik,2025
5Fv2tGv9_Vo,@atipafitrahnardy,inspirasi banget,0,2025-09-12T02:36:33Z,budidaya organik,2025
5Fv2tGv9_Vo,@BenderaCoklat,dari sini saya belajar alam sebetulnya memenuhi kebutuhan manusia tapi tidak akan bisa memenuhi keserakahan manusia,10,2025-09-12T02:24:55Z,budidaya organik,2025
5Fv2tGv9_Vo,@Maincodm,pengen makan sayur tinggal metik di pekarang rumah pingin makan telor tinggal ambil di kandang ingin makan daging tinggal ambil potong di kandang ayamtidak banyak ngabisin financial sih keren bisa hemat,0,2025-09-12T02:17:56Z,budidaya organik,2025
5Fv2tGv9_Vo,@fidaaulia9502,masyaallaah hebat,0,2025-09-12T02:11:16Z,budidaya organik,2025
5Fv2tGv9_Vo,@adhietiray1485,suami istri dengan visi dan misi yang sama salam dr jakarta,0,2025-09-12T02:10:42Z,budidaya organik,2025
5Fv2tGv9_Vo,@Bu_Winarsih,alhamdulillah swa sembada pangan tapi juga utk berkebun dan beternak butuh dana untuk pembibitan perawatan ransum yg juga tdk sedikit,0,2025-09-12T01:37:35Z,budidaya organik,2025
5Fv2tGv9_Vo,@upikasmawati4538,asli keren ini,0,2025-09-12T01:14:55Z,budidaya organik,2025
5Fv2tGv9_Vo,@diahdwiarti,kl yg ini asli sarjana ugm memang beda kualitasnya,0,2025-09-12T01:04:26Z,budidaya organik,2025
5Fv2tGv9_Vo,@Div_ya284,gilaaaaa kereeeeen bangeeeet pengen ih punya lahan sumber daya,0,2025-09-12T00:45:02Z,budidaya organik,2025
5Fv2tGv9_Vo,@happyfamily7563,wah gara bpk dan ibu ini q jd pengen bercocok tanam lg manfaatkan lahan samping rumah dan depan rumah yang terbatas ini,0,2025-09-12T00:37:31Z,budidaya organik,2025
5Fv2tGv9_Vo,@onii24434,terimakasih atas ilmunya,0,2025-09-12T00:24:56Z,budidaya organik,2025
5Fv2tGv9_Vo,@yandiramdhani3146,maasyaa allah ini lifestyle goals gw banget mudah an suatu hari gw bisa kayak gini nih bisa punya lahan di kampung,0,2025-09-12T00:18:57Z,budidaya organik,2025
5Fv2tGv9_Vo,@Gaann7497,pengen nangis nonton ini sungguh mereka sangat menghargai kehidupan,0,2025-09-11T23:35:16Z,budidaya organik,2025
5Fv2tGv9_Vo,@randomchannel1746,masya allah liat video ini sangat menginspirasi,0,2025-09-11T22:20:29Z,budidaya organik,2025
5Fv2tGv9_Vo,@TechVisionid,alhamdulillah semua komen positif karena memang menginpirasi dan jadi banyak impian ditengah hiruk pikuknya sikon saat ini,0,2025-09-11T18:06:30Z,budidaya organik,2025
5Fv2tGv9_Vo,@xblack-q4d,kelas setiap kata gampang di pahami,0,2025-09-11T16:46:41Z,budidaya organik,2025
5Fv2tGv9_Vo,@agdr8498,bapak dan ibu ini gelarnya pasti professor doctor insinyur kereeen,0,2025-09-11T16:04:06Z,budidaya organik,2025
5Fv2tGv9_Vo,@suwarsirumisih4014,kali sy nonton ini tp ga bosen krn bisa belajar dg sosok yg cerdas ilmunya manfaat bangetmaasyaallah,0,2025-09-11T14:50:46Z,budidaya organik,2025
5Fv2tGv9_Vo,@Riska0-iy5im,harusnya mereka yg jadi mentri,0,2025-09-11T14:39:09Z,budidaya organik,2025
5Fv2tGv9_Vo,@secangkirharapanofficial3276,manusia seperti ini tidak akan pernah di lirik para oligarki untuk menjadi karyawan mereka di pemerintahan,0,2025-09-11T14:24:33Z,budidaya organik,2025
5Fv2tGv9_Vo,@MahmudSarjito,dari cikarang hadir,0,2025-09-11T14:22:32Z,budidaya organik,2025
5Fv2tGv9_Vo,@indahdamayanti3154,coba para koruptor diajari hidup kayak gini mungkin akan sedikit tertampar kepalanya paling endak belajar bersyukur dan gak maruk sama duit,0,2025-09-11T13:16:59Z,budidaya organik,2025
5Fv2tGv9_Vo,@evipujiastuti1918,cerdas sih ini,0,2025-09-11T13:02:52Z,budidaya organik,2025
5Fv2tGv9_Vo,@muhamadsanusi4721,cocok nih untuk di pilih jadi menteri pertanian,0,2025-09-11T12:55:05Z,budidaya organik,2025
5Fv2tGv9_Vo,@nsrx8,barokallahu fii kum mas widodo dan mba nurul the real holistic entrepreneur sejati memikirkan kebermanfaatan dan hulu ke hilir zero waste zero residue dan tepo seliro,0,2025-09-11T12:45:19Z,budidaya organik,2025
5Fv2tGv9_Vo,@heyybing5164,sukaa bgt narasi narasi yang dikatain ibu dan bpk nya bener orang cerdas dan sederhana bgt orang kaya gini orang kaya hati dermawan juga,0,2025-09-11T12:18:36Z,budidaya organik,2025
5Fv2tGv9_Vo,@ahkamChannel,bagus mas dan ibu kalo bisa bikin konten juga buat berkembng dan lebih meluas budidaya dan bermafaat buat swkitat sukses terus,0,2025-09-11T12:14:47Z,budidaya organik,2025
5Fv2tGv9_Vo,@DarrelDaily,terharu dan sangat inspirasi sekalih,0,2025-09-11T12:01:54Z,budidaya organik,2025
5Fv2tGv9_Vo,@azrilrhandikaalfariqazril6007,ibu dan bapak ini piksss and real cerdasss ini yg namanya yg harus di contoh keren salut banget,0,2025-09-11T12:00:58Z,budidaya organik,2025
5Fv2tGv9_Vo,@CoySkalamitos,kalian keren,0,2025-09-11T11:56:05Z,budidaya organik,2025
5Fv2tGv9_Vo,@NininNursawani,subhanallah ini contoh keluarga yang beriman cinta lingkungan dan penciptanya selamat ya bapak dan ibu semoga menginspirasi kepada keluarga yang lain mantap,0,2025-09-11T11:44:15Z,budidaya organik,2025
5Fv2tGv9_Vo,@Qiru_20,luarbiasa semoga kita bisa meniru keluarga ini,0,2025-09-11T11:39:15Z,budidaya organik,2025
5Fv2tGv9_Vo,@muhammadghoniabid4678,subhanallah keluarga panutan hidup penuh syukur tanpa ada iri dengki,0,2025-09-11T11:38:13Z,budidaya organik,2025
5Fv2tGv9_Vo,@rzqrtznitylifeu5579,cita cita bangeett slow living ginii,0,2025-09-11T11:29:36Z,budidaya organik,2025
5Fv2tGv9_Vo,@Mama_Lia-o2o,pasangan yang patut di tiru gaya hidupnya luar biasa ini hidup dengan cara cerdas,0,2025-09-11T11:20:22Z,budidaya organik,2025
5Fv2tGv9_Vo,@SitiAlfiahduryat,jempol untuk kalian mbk mas berkah barokah sangat bermanfaat,0,2025-09-11T11:14:40Z,budidaya organik,2025
5Fv2tGv9_Vo,@itchyrich3738,suami istri cerdas bismillah semoga bisa bikin minifarm kebetulan aku ada lahan kosong,0,2025-09-11T11:01:24Z,budidaya organik,2025
5Fv2tGv9_Vo,@cumasekedarsuka,terima kasih pak bu pelajaran dan contoh hidup yang luar biasa semoga jadi pencerahan banyak orang sehat dan bahagia selalu,0,2025-09-11T10:43:33Z,budidaya organik,2025
5Fv2tGv9_Vo,@SaadBinAbiWaqqash001,relationship goalssejalan sefrekuensi dan saling mengerti semoga pasangan ini selalu diberi sakinah mawadah warahmah dan rezeki yang berkah melimpah dari allah swt aamiin yaa rabbal alamin,17,2025-09-11T10:41:33Z,budidaya organik,2025
5Fv2tGv9_Vo,@DoniAndreHehan,saya mengharap bapak presiden prabowo subianto melirik mengangkat bapak sebagai menteri pertanian ibu sebagai menteri keuangan,1,2025-09-11T10:38:43Z,budidaya organik,2025
5Fv2tGv9_Vo,@zoelfarachma0165,masyaallah ceritanya menginspirasi banget kerenn,0,2025-09-11T10:36:06Z,budidaya organik,2025
5Fv2tGv9_Vo,@Sahararaka,klau rumah sendiri mah ok tp klau ngontrak mah masih bingung klau cuma berkebun sprt saya ini,0,2025-09-11T10:35:19Z,budidaya organik,2025
5Fv2tGv9_Vo,@adrianacarissa826,bahasanya tinggi,0,2025-09-11T10:34:16Z,budidaya organik,2025
5Fv2tGv9_Vo,@dewirohmah6444,ngolah sampahnya tuk pupuk itu mohon di share boleh kak barokallah ilmu nya,0,2025-09-11T10:19:26Z,budidaya organik,2025
5Fv2tGv9_Vo,@Asrichitara,tanam kedelai bisa bikin tahu dan tempe punya pohon kelapa bida bikin minyak goreng mantap,0,2025-09-11T10:07:52Z,budidaya organik,2025
5Fv2tGv9_Vo,@larasarum9516,memang harus py ilmunya jd tau cara kerjanya,0,2025-09-11T10:06:35Z,budidaya organik,2025
5Fv2tGv9_Vo,@shofi5451,enak bgt ketemu jodoh yg sefrekwensi,0,2025-09-11T10:01:31Z,budidaya organik,2025
5Fv2tGv9_Vo,@rerenoviana5569,pegen punya tanaman tp malah di acak ayam tetangga mulu,0,2025-09-11T09:58:36Z,budidaya organik,2025
5Fv2tGv9_Vo,@fatchanamrulloh5553,ah kereeeenn inii ingin punya pasangan yg se frekuensi,0,2025-09-11T09:47:47Z,budidaya organik,2025
5Fv2tGv9_Vo,@yudianto8250,keren dan sangat luar biasa pean semua keren mz mbk trim ilmunya,0,2025-09-11T09:45:52Z,budidaya organik,2025
5Fv2tGv9_Vo,@BadrusCupaw,keren,0,2025-09-11T09:14:55Z,budidaya organik,2025
5Fv2tGv9_Vo,@arskyhamdani8496,ya allah gimana mau bercocok tanam hidup diperumahan nanem cabe pot udh numbuh bagus eeh di acak ayam tetangga besoknya lg di eek in kucing seneng lihat vidio ini subur makmur,0,2025-09-11T08:58:14Z,budidaya organik,2025
5Fv2tGv9_Vo,@ahyarrasidi3884,bapak ibu ini sangat cerdas mantap,0,2025-09-11T08:47:59Z,budidaya organik,2025
5Fv2tGv9_Vo,@budiastuti6389,jodohku datang lewat jalur seledei,0,2025-09-11T08:20:23Z,budidaya organik,2025
5Fv2tGv9_Vo,@marqonah80,sehat selalu mas widodo dan mbk nurul,0,2025-09-11T08:11:49Z,budidaya organik,2025
5Fv2tGv9_Vo,@Weniputrichanel,masyaallah,0,2025-09-11T08:07:17Z,budidaya organik,2025
5Fv2tGv9_Vo,@dewiasmamifthahuljannah,wah patut di tiru ini saya suka banget dengan orang indonesia kreatif ini saran saya mas tambahkan lebah apis cerana atau lebah lokal biar makin komplit cuma saran,0,2025-09-11T08:05:55Z,budidaya organik,2025
5Fv2tGv9_Vo,@Tnwinters,hidup yang aku inginkan,0,2025-09-11T07:57:49Z,budidaya organik,2025
5Fv2tGv9_Vo,@adzanidena5874,kerenn hidup idaman akuh bgt tapi kenapa yaa setiap aku nanem sesuatu malah mati mrk pdhl kyk yg gampang segampang nyetek pandan seledri bwng daun kunyit tapi mlah mati mrk,0,2025-09-11T07:38:11Z,budidaya organik,2025
5Fv2tGv9_Vo,@DewiiSoleeh,masya allah,0,2025-09-11T07:32:13Z,budidaya organik,2025
5Fv2tGv9_Vo,@widyaagustinamurnawati417,alhamdulillah klaten madiun dekat ya pak in syaaallah pgn main k sna,0,2025-09-11T07:14:34Z,budidaya organik,2025
5Fv2tGv9_Vo,@widyaagustinamurnawati417,masya allah enak ya pak ktmu jodoh yg frekwensi smua yg d tangan bapak ibu ini tidak ada yg mubadzir mlh jadi berkah maaf nih bpk ibu ini tgl d mn brgkli lewat boleh mampir dong,0,2025-09-11T07:08:25Z,budidaya organik,2025
5Fv2tGv9_Vo,@ahmadriyanto1047,bener orang yg berpendidikan tinggi ngeri banget setiap berbicara bener pasangan yg sefrekuensi,0,2025-09-11T06:52:17Z,budidaya organik,2025
5Fv2tGv9_Vo,@damarhakim7835,ini orang kuliahan semua kali ya,0,2025-09-11T06:48:17Z,budidaya organik,2025
5Fv2tGv9_Vo,@arifirmawan4232,jujur saya sangat ter edukasi sekali terima kasih jadi melek salam dari jakarta,0,2025-09-11T06:43:12Z,budidaya organik,2025
5Fv2tGv9_Vo,@mgndhk3531,wow,0,2025-09-11T06:26:59Z,budidaya organik,2025
5Fv2tGv9_Vo,@riskaaulia5702,masya allah keren banget,0,2025-09-11T06:25:37Z,budidaya organik,2025
5Fv2tGv9_Vo,@YudisTisya,waah bahagianya hidup bapak dan ibunya ini menyatu dng alam,0,2025-09-11T06:16:02Z,budidaya organik,2025
5Fv2tGv9_Vo,@brayendhika5836,walau penampilannya sederhana tapi saya percaya bapa ibu ini orang yang cerdas belum tentu orang orang yg sula flexing tinggal dikota pemikiran nya spt bapa ibu ini memikirkak bisa bermanfaat utk semuanya,0,2025-09-11T06:06:03Z,budidaya organik,2025
5Fv2tGv9_Vo,@enisusilowati4596,masyaalloh pemikiran super kerrenn,0,2025-09-11T05:56:27Z,budidaya organik,2025
5Fv2tGv9_Vo,@dwiseptimaharani724,maasyaalloh baarokallohufikum contoh manusia yg menggunakan akal dan hatinya utk hidup sgt inspiratif ditunggu bukunya,0,2025-09-11T05:44:37Z,budidaya organik,2025
5Fv2tGv9_Vo,@intronerds6472,wei ini orang desa tapi public speaking dan pemikirannya hebat bgt loh cerminan kaum yang benar benar terdidik salut banget sama suami istri ini daritadi cuma bisa terkesan sama pemikiran kedua pasangan ini,604,2025-09-11T05:42:38Z,budidaya organik,2025
5Fv2tGv9_Vo,@windyharlesalwin5353,keren,1,2025-09-11T05:38:45Z,budidaya organik,2025
5Fv2tGv9_Vo,@JuanSyarif,keluarga kaya raya yang sesungguhnya semoga senantiasa dalam lindungan kasih sayang allah swt,0,2025-09-11T05:33:38Z,budidaya organik,2025
5Fv2tGv9_Vo,@zagard1,nah ini jadi mentri pertanian peternakan skala negara rakyat makmur sejaktera,0,2025-09-11T05:28:12Z,budidaya organik,2025
5Fv2tGv9_Vo,@qemi1124,pasangan yg sederhana tapi luar biasa,0,2025-09-11T05:21:50Z,budidaya organik,2025
5Fv2tGv9_Vo,@SilviaMargareta-b3e,kalo ini reall orang kaya kaya ilmu dan pola pikirnya keren bgt,0,2025-09-11T05:20:18Z,budidaya organik,2025
5Fv2tGv9_Vo,@saepulfalahofficial,low profile tapi fikiran dan kosa katanya brilian,0,2025-09-11T05:13:48Z,budidaya organik,2025
5Fv2tGv9_Vo,@RadifRadifal-e1j7e,inilah real orang pintar yg seperti ini patut di viralkan,0,2025-09-11T05:05:46Z,budidaya organik,2025
5Fv2tGv9_Vo,@agungMuadin,pingin berkunjung nih,0,2025-09-11T05:00:37Z,budidaya organik,2025
5Fv2tGv9_Vo,@diasambarwati5828,benar sangat berkualitas dan kompeten keluarga yang sangat cerdas dalam memaknai dan aplikasi ilmu hingga dapat menghasilkan dan bermanfaat bukan hanya tuk pribadi tapi tuk lingkungan juga trima kasih atas wawasan pengelolaan sda nya kereeeennnn,0,2025-09-11T04:59:50Z,budidaya organik,2025
5Fv2tGv9_Vo,@rakhaugrahasahasika3952,luar biasa menginspirasi,0,2025-09-11T04:48:04Z,budidaya organik,2025
5Fv2tGv9_Vo,@ElichiaLorenza,berisi dan mumpuni insah allah bisa menjadi bagian yg lebih tinggi di negara kita semua tertata dan terkonsep komunikasi yg terarah terima kasih jg utk konten yg luarbiasa ini,0,2025-09-11T04:45:27Z,budidaya organik,2025
5Fv2tGv9_Vo,@sigitfidianto299,keren bgt ini orang ilmunya,0,2025-09-11T04:33:35Z,budidaya organik,2025
5Fv2tGv9_Vo,@sigitfidianto299,dapat pasangan se frekuensi sih best banget si,0,2025-09-11T04:23:12Z,budidaya organik,2025
5Fv2tGv9_Vo,@rumahhalalfarah,masyaallah pengen belajar juga,0,2025-09-11T04:20:10Z,budidaya organik,2025
5Fv2tGv9_Vo,@muhammadlatif5625,keren banget ibu bapak nya,0,2025-09-11T04:16:19Z,budidaya organik,2025
5Fv2tGv9_Vo,@enggarsalsabillapramesty,cara berpikirnya mantep banget,1,2025-09-11T04:11:44Z,budidaya organik,2025
5Fv2tGv9_Vo,@NurmawatyPasaribu,hasil pemikiran yang sederhana tapi kaya manfaat sebab manusia zaman dahulu hidup seperti ini,0,2025-09-11T04:07:21Z,budidaya organik,2025
5Fv2tGv9_Vo,@hameedamida,cerdas dari bicaranya sudah keliatan,0,2025-09-11T04:00:45Z,budidaya organik,2025
5Fv2tGv9_Vo,@rismaliza8391,kemandirian percaya diri usaha ilmu dan kemampuan kunci sukses pasangan ini patut ditiru bagi kita,0,2025-09-11T03:49:59Z,budidaya organik,2025
5Fv2tGv9_Vo,@DONFREECSdc,ide gagasan itu berarti perlu ya bukan janji manis yang di umbar tanpa realisasi,0,2025-09-11T03:46:08Z,budidaya organik,2025
5Fv2tGv9_Vo,@helloitsprima,definisi kaya yg sesungguhnya tapi elite global tidak suka bisnis uang ny tidak laku,0,2025-09-11T03:29:14Z,budidaya organik,2025
5Fv2tGv9_Vo,@unikepro,the real orang berilmu seperti rasulullah saw sederhana tapi bermanfaat bagi banyak umat masyaallah tabarakallah maaf kalau sy iri dengan yoso farm semoga sy bs segera mewujudkannya juga aamiin,0,2025-09-11T03:17:29Z,budidaya organik,2025
5Fv2tGv9_Vo,@TheQuietEarthOfficial,dari dulu pengen kayak gini hidup kayak di game harvest moon menghabiskan masa tua dengan berkebun dan beternak pelihara banyak hewan,1,2025-09-11T03:04:21Z,budidaya organik,2025
5Fv2tGv9_Vo,@rumwow,pasangan ini hidupnya bermakna banget inspiratif,0,2025-09-11T02:38:26Z,budidaya organik,2025
5Fv2tGv9_Vo,@yetifatimah876,inisih kehidupan impian aku,0,2025-09-11T02:25:16Z,budidaya organik,2025
5Fv2tGv9_Vo,@sukucahayachanel8903,luar biasa,0,2025-09-11T02:16:49Z,budidaya organik,2025
5Fv2tGv9_Vo,@anggi_Lu,the real harvest moon irl,0,2025-09-11T02:12:34Z,budidaya organik,2025
5Fv2tGv9_Vo,@tommyalvanto1,masya allah barrokallahulaka,0,2025-09-11T02:08:21Z,budidaya organik,2025
5Fv2tGv9_Vo,@rizkhayuneyla7719,view dari atas berasa lagi liat game farmville kerennnn,0,2025-09-11T02:00:50Z,budidaya organik,2025
5Fv2tGv9_Vo,@hafsha.k,mashallah barakallahu,0,2025-09-11T02:00:49Z,budidaya organik,2025
5Fv2tGv9_Vo,@Newworld-land,jujur ini impian hampir byk org yg tgl di kota yg sumpek bgttt pengen slow living punya kebun tp lahannya gaada ini salah satu impianku yg blm tercapai semoga bisa perlahan menggapainya,0,2025-09-11T01:56:54Z,budidaya organik,2025
5Fv2tGv9_Vo,@musafir7352,makhluk yg lain gak pumya duit sehat kok masa kita sebagai manusia gak punya duit mati kematian itu karena memganggap uang itu utk mendapatkan segalanya,0,2025-09-11T01:50:54Z,budidaya organik,2025
5Fv2tGv9_Vo,@Saeful_ceng,mkasih buat videonya video ini membuka mata saya,0,2025-09-11T01:46:01Z,budidaya organik,2025
5Fv2tGv9_Vo,@andrianrian9344,pak bu bilin buku pak saya sangat terinspirasi,0,2025-09-11T01:27:58Z,budidaya organik,2025
5Fv2tGv9_Vo,@musafir7352,ya allah mauu kayakgitu,0,2025-09-11T01:27:37Z,budidaya organik,2025
5Fv2tGv9_Vo,@umiamir5634,min klo mau ke lokasi boleh tidak ya mau lihat langsung lokasi dan kenalan,0,2025-09-11T00:59:52Z,budidaya organik,2025
5Fv2tGv9_Vo,@ihsanawaludin5011,saya tertarik dengan konsep yg di paparkan semoga bisa membenahi sedikit demi sedikit untuk kehidupan saya saya terlalu banyak berpikir uang bisa membeli semuanya ternyata swasembada pangan harus kita wujudkan dari rumah kita sendiri terimakasih masmba sehat sehat buat beliau yg sudah berani keluar dari pola pikir yg materialis,1,2025-09-11T00:45:15Z,budidaya organik,2025
5Fv2tGv9_Vo,@arisdiannurfadillah3709,pantas jdi mentri orang seperti ini cerdas top penyampaiannya cepat d mengerti dan maduk akal,0,2025-09-11T00:16:31Z,budidaya organik,2025
5Fv2tGv9_Vo,@youraddictmusic,cerdas banget bapak dan ibuk ngomongnya gaperlu teksdan contekan pure pemahaman dan pengalaman yang berbicara tentram selalu,14,2025-09-11T00:11:48Z,budidaya organik,2025
5Fv2tGv9_Vo,@NeuralFiction,sungguh keren ini,0,2025-09-11T00:01:52Z,budidaya organik,2025
5Fv2tGv9_Vo,@deenovia9,keren bangeeeeet pola pikirnya maju semoga langgeng selalu suami istri ini bener bener hidup slow living yang sangat perlu di contoh,0,2025-09-10T23:45:15Z,budidaya organik,2025
5Fv2tGv9_Vo,@dentisfppsi6312,bagus banget konten nya,0,2025-09-10T23:40:53Z,budidaya organik,2025
5Fv2tGv9_Vo,@suyanto1425,mantap ini bikin sehat wal afiat,0,2025-09-10T23:12:20Z,budidaya organik,2025
5Fv2tGv9_Vo,@hafizgrapenursery525,sangat memotivasi banyak orang yg bisa memanfaatkan hidup tanpa uang dan mandiri dengancara berkebun dan ternak alhamdulillah sangat cerdas dalam memahami kebutuhan hidup,0,2025-09-10T18:13:11Z,budidaya organik,2025
5Fv2tGv9_Vo,@anandarifky3011,daging semuaa isinya,0,2025-09-10T16:33:58Z,budidaya organik,2025
